No LEAGUE,YEAR,No WEEK,No TEAM1,No TEAM2,GOALTEAM1,GOALTEAM2,CODEWID
11,2006,21,187,285,1,1,D
11,2006,21,181,248,0,1,W2
11,2006,21,177,183,0,0,D
13,2006,20,270,277,2,1,W1
8,2006,17,127,227,5,1,W1
8,2006,17,169,118,0,1,W2
8,2006,17,115,117,1,0,W1
8,2006,17,111,125,1,0,W1
8,2006,17,260,226,0,1,W2
8,2006,17,124,120,1,1,D
4,2006,23,48,11,1,1,D
4,2006,24,45,56,0,0,D
4,2006,24,63,31,2,3,W2
4,2006,24,59,49,0,1,W2
4,2006,24,11,50,2,1,W1
4,2006,24,30,48,2,0,W1
4,2006,24,58,68,5,0,W1
4,2006,24,33,52,3,1,W1
4,2006,24,279,9,2,2,D
4,2006,24,15,16,1,1,D
12,2006,21,215,209,2,2,D
1,2006,24,2,7,4,2,W1
1,2006,24,25,95,3,0,W1
1,2006,24,5,65,1,0,W1
1,2006,24,27,34,1,1,D
1,2006,24,29,41,3,2,W1
1,2006,24,20,17,1,0,W1
1,2006,24,6,21,2,5,W2
1,2006,24,3,12,1,1,D
12,2006,21,204,203,2,0,W1
12,2006,21,207,205,4,1,W1
12,2006,21,210,200,3,0,W1
12,2006,21,243,212,4,1,W1
12,2006,21,211,283,0,0,D
9,2006,27,280,138,2,0,W1
9,2006,27,132,281,0,1,W2
9,2006,27,131,134,3,0,W1
9,2006,27,136,194,1,0,W1
9,2006,27,148,139,2,1,W1
9,2006,27,282,143,2,1,W1
9,2006,27,147,129,2,0,W1
9,2006,27,230,130,2,1,W1
11,2006,22,170,181,1,2,W2
11,2006,22,186,173,0,0,D
1,2006,24,10,13,3,1,W1
1,2006,24,8,1,1,0,W1
12,2006,21,217,214,0,2,W2
12,2006,21,202,228,1,0,W1
9,2006,27,195,196,2,1,W1
9,2006,27,142,255,2,1,W1
11,2006,22,247,171,3,0,W1
11,2006,22,189,174,0,2,W2
11,2006,22,248,224,2,1,W1
11,2006,22,175,197,2,1,W1
11,2006,22,187,178,0,2,W2
11,2006,22,285,177,2,3,W2
11,2006,22,183,223,2,0,W1
11,2006,22,229,198,1,0,W1
10,2006,23,161,155,3,0,W1
10,2006,23,252,221,0,1,W2
10,2006,23,193,159,1,2,W2
10,2006,23,250,286,1,1,D
10,2006,23,249,238,2,2,D
10,2006,23,153,251,2,1,W1
10,2006,23,156,163,2,0,W1
10,2006,23,237,258,2,0,W1
10,2006,23,190,160,0,2,W2
10,2006,23,165,166,0,0,D
13,2006,21,264,284,2,1,W1
13,2006,21,267,261,3,2,W1
13,2006,21,276,275,1,1,D
13,2006,21,273,265,2,1,W1
13,2006,21,277,271,3,0,W1
13,2006,21,272,270,3,1,W1
13,2006,21,266,278,2,2,D
13,2006,21,274,268,1,0,W1
1,2006,16,2,20,0,0,D
9,2006,2,255,142,0,1,W2
1,2006,25,17,5,1,2,W2
1,2006,25,12,27,1,3,W2
1,2006,25,34,2,0,3,W2
1,2006,25,41,3,2,2,D
1,2006,25,13,29,2,0,W1
1,2006,25,95,8,1,0,W1
1,2006,25,65,20,0,1,W2
1,2006,25,21,25,0,1,W2
4,2006,25,49,63,2,1,W1
4,2006,25,56,36,0,0,D
4,2006,25,50,30,2,1,W1
4,2006,25,48,33,3,0,W1
4,2006,25,68,59,1,1,D
4,2006,25,9,45,0,0,D
4,2006,25,16,58,4,1,W1
4,2006,25,31,279,2,0,W1
4,2006,24,36,14,1,0,W1
12,2006,22,233,207,0,4,W2
12,2006,22,205,210,0,2,W2
12,2006,22,209,204,2,2,D
12,2006,22,201,215,0,1,W2
12,2006,22,203,243,1,2,W2
12,2006,22,283,202,1,0,W1
12,2006,22,200,211,1,0,W1
11,2006,23,181,186,0,0,D
11,2006,23,197,189,1,0,W1
10,2006,24,221,161,1,0,W1
10,2006,24,238,153,3,4,W2
10,2006,24,160,249,1,0,W1
13,2006,22,284,266,1,0,W1
13,2006,22,262,276,3,2,W1
13,2006,22,261,264,0,2,W2
13,2006,22,278,263,2,1,W1
13,2006,22,270,265,3,2,W1
13,2006,22,275,274,1,3,W2
8,2006,18,113,260,4,0,W1
8,2006,18,112,169,1,1,D
1,2006,25,7,10,0,0,D
1,2006,25,1,6,0,0,D
4,2006,25,52,11,1,1,D
12,2006,22,214,212,1,0,W1
11,2006,23,174,248,0,0,D
11,2006,23,177,187,0,1,W2
11,2006,23,198,247,2,0,W1
11,2006,23,224,170,1,0,W1
11,2006,23,178,175,3,1,W1
11,2006,23,223,285,4,1,W1
11,2006,23,171,183,2,1,W1
11,2006,23,173,229,3,1,W1
10,2006,24,258,163,2,2,D
10,2006,24,251,250,2,1,W1
10,2006,24,286,156,0,1,W2
10,2006,24,166,193,2,0,W1
10,2006,24,252,190,1,1,D
10,2006,24,155,237,0,1,W2
10,2006,24,159,165,1,1,D
13,2006,22,268,277,1,3,W2
13,2006,22,271,272,2,0,W1
8,2006,18,120,127,1,1,D
8,2006,18,117,124,1,1,D
8,2006,18,227,114,0,2,W2
8,2006,18,126,111,2,2,D
8,2006,18,125,115,1,0,W1
4,2006,25,14,15,2,0,W1
9,2006,25,136,143,1,2,W2
9,2006,16,131,148,1,0,W1
9,2006,14,281,194,2,1,W1
9,2006,2,139,148,2,0,W1
4,2006,26,45,48,2,3,W2
4,2006,26,30,52,3,0,W1
4,2006,26,15,31,4,0,W1
4,2006,26,33,50,2,1,W1
4,2006,26,36,9,1,0,W1
4,2006,26,279,49,1,1,D
4,2006,26,63,58,4,1,W1
4,2006,26,11,68,1,0,W1
4,2006,26,14,56,5,0,W1
1,2006,26,5,13,3,3,D
1,2006,26,29,7,0,2,W2
1,2006,26,6,3,1,1,D
1,2006,26,25,17,2,1,W1
1,2006,26,27,41,0,2,W2
1,2006,26,95,65,3,0,W1
1,2006,26,20,1,3,0,W1
13,2006,9,277,284,5,1,W1
13,2006,13,274,263,1,0,W1
11,2006,15,186,183,1,1,D
8,2006,18,118,226,1,2,W2
8,2006,1,114,118,4,0,W1
8,2006,2,125,111,2,2,D
9,2006,28,196,147,1,2,W2
9,2006,28,139,282,4,0,W1
9,2006,28,134,280,2,1,W1
9,2006,28,129,132,4,0,W1
9,2006,28,281,136,0,3,W2
9,2006,28,255,148,1,0,W1
9,2006,28,194,230,3,0,W1
9,2006,28,143,195,4,1,W1
1,2006,26,10,34,2,2,D
1,2006,26,8,21,2,1,W1
1,2006,26,2,12,0,2,W2
13,2006,6,272,268,1,1,D
13,2006,15,271,267,1,2,W2
13,2006,21,263,262,3,2,W1
13,2006,22,267,273,3,1,W1
13,2006,23,266,261,1,0,W1
13,2006,23,277,275,3,0,W1
13,2006,23,273,270,0,3,W2
13,2006,23,274,262,2,1,W1
13,2006,23,264,267,1,1,D
13,2006,23,265,271,0,2,W2
13,2006,23,263,284,2,2,D
13,2006,23,276,278,1,1,D
13,2006,23,272,268,3,2,W1
12,2006,23,207,203,0,0,D
12,2006,23,202,209,2,1,W1
12,2006,23,243,214,2,1,W1
12,2006,23,212,228,2,1,W1
12,2006,23,215,200,4,2,W1
12,2006,23,217,283,2,2,D
12,2006,23,210,233,3,1,W1
12,2006,23,204,201,0,1,W2
12,2006,23,211,205,2,2,D
12,2006,22,228,217,1,3,W2
12,2006,21,201,233,2,2,D
12,2006,19,209,233,2,2,D
12,2006,18,233,204,1,3,W2
12,2006,14,201,212,0,0,D
12,2006,5,211,200,1,0,W1
10,2006,25,190,193,3,0,W1
10,2006,25,165,252,1,1,D
10,2006,25,286,160,2,5,W2
10,2006,25,163,155,3,3,D
10,2006,25,250,238,1,0,W1
10,2006,25,249,166,0,0,D
10,2006,25,251,258,0,0,D
10,2006,25,156,221,2,0,W1
10,2006,25,161,159,3,0,W1
10,2006,25,153,237,1,0,W1
10,2006,21,161,238,1,0,W1
10,2006,21,250,258,1,2,W2
11,2006,24,170,174,0,1,W2
11,2006,24,229,181,1,1,D
11,2006,24,248,197,0,0,D
11,2006,24,177,178,0,2,W2
11,2006,24,186,224,0,0,D
11,2006,24,189,175,2,1,W1
11,2006,24,187,223,2,2,D
11,2006,24,247,173,0,0,D
11,2006,24,285,171,1,1,D
11,2006,24,183,198,3,0,W1
4,2006,26,59,16,2,1,W1
1,2006,5,41,12,2,2,D
8,2006,19,260,118,2,3,W2
8,2006,19,226,112,0,2,W2
8,2006,19,111,113,0,5,W2
8,2006,19,124,125,2,1,W1
8,2006,19,127,117,0,0,D
8,2006,19,169,227,1,1,D
8,2006,19,115,126,2,1,W1
8,2006,19,114,120,3,1,W1
1,2006,27,12,5,1,3,W2
1,2006,27,41,2,2,0,W1
1,2006,27,17,95,4,0,W1
1,2006,27,65,25,0,0,D
1,2006,27,34,29,1,1,D
1,2006,27,3,27,1,0,W1
1,2006,27,7,8,0,0,D
1,2006,27,21,20,0,0,D
4,2006,27,31,36,0,0,D
4,2006,27,49,33,2,1,W1
4,2006,27,68,45,0,2,W2
4,2006,27,56,30,1,0,W1
4,2006,27,48,63,1,0,W1
4,2006,27,9,14,1,1,D
4,2006,27,58,59,3,1,W1
4,2006,27,52,279,0,1,W2
4,2006,27,16,11,0,1,W2
12,2006,24,204,210,0,2,W2
12,2006,24,205,217,3,0,W1
12,2006,24,203,202,2,3,W2
12,2006,24,228,214,3,2,W1
12,2006,24,201,207,3,1,W1
12,2006,24,233,215,2,0,W1
12,2006,24,209,211,1,0,W1
9,2006,29,139,147,0,1,W2
9,2006,29,142,280,2,1,W1
9,2006,29,196,138,1,1,D
9,2006,29,282,136,1,1,D
9,2006,29,281,129,2,2,D
9,2006,29,130,255,0,1,W2
9,2006,29,148,134,0,0,D
9,2006,29,230,131,0,2,W2
11,2006,25,171,187,1,0,W1
10,2006,27,258,161,1,1,D
10,2006,27,251,160,1,2,W2
10,2006,27,153,190,3,1,W1
10,2006,26,258,155,0,0,D
10,2006,26,221,250,3,1,W1
10,2006,26,193,249,1,0,W1
10,2006,26,238,251,0,0,D
10,2006,26,252,153,0,0,D
10,2006,26,166,286,3,1,W1
10,2006,26,159,156,1,1,D
10,2006,26,190,161,2,2,D
10,2006,26,237,165,2,1,W1
10,2006,26,160,163,1,1,D
13,2006,24,275,272,3,1,W1
13,2006,24,284,276,1,0,W1
13,2006,24,261,263,1,1,D
13,2006,24,268,265,4,0,W1
13,2006,24,262,277,0,5,W2
13,2006,24,264,273,10,1,W1
13,2006,24,271,270,0,2,W2
13,2006,24,278,274,3,2,W1
1,2006,27,13,6,1,2,W2
1,2006,27,1,10,0,1,W2
12,2006,24,283,243,2,1,W1
12,2006,24,200,212,2,3,W2
9,2006,29,195,194,1,2,W2
9,2006,29,132,143,3,4,W2
11,2006,25,173,183,2,1,W1
11,2006,25,181,247,1,1,D
11,2006,25,223,177,1,0,W1
11,2006,25,175,248,2,1,W1
11,2006,25,174,186,0,1,W2
11,2006,25,197,170,3,2,W1
11,2006,25,178,189,1,1,D
11,2006,25,198,285,0,2,W2
11,2006,25,224,229,1,0,W1
10,2006,27,155,159,2,2,D
10,2006,27,286,238,1,1,D
10,2006,27,163,221,0,1,W2
10,2006,27,250,252,2,0,W1
10,2006,27,156,193,5,1,W1
10,2006,27,249,165,2,0,W1
10,2006,27,166,237,1,0,W1
13,2006,24,267,266,4,0,W1
8,2006,20,120,169,1,0,W1
8,2006,20,117,114,0,1,W2
8,2006,20,113,115,1,0,W1
8,2006,20,111,260,1,3,W2
8,2006,20,126,124,1,0,W1
8,2006,20,227,226,4,0,W1
8,2006,20,125,127,0,0,D
1,2006,28,20,7,1,1,D
1,2006,28,25,27,1,1,D
1,2006,28,6,34,2,1,W1
1,2006,28,65,17,0,0,D
1,2006,28,8,13,2,0,W1
1,2006,28,95,21,1,3,W2
1,2006,28,29,12,2,1,W1
4,2006,28,14,31,0,0,D
4,2006,28,36,49,2,2,D
4,2006,28,45,59,1,0,W1
4,2006,28,33,68,0,0,D
4,2006,28,56,9,1,1,D
4,2006,28,30,16,2,1,W1
4,2006,28,11,58,0,0,D
4,2006,28,279,50,1,0,W1
4,2006,28,15,48,1,1,D
12,2006,25,214,233,2,2,D
13,2006,25,274,284,1,0,W1
8,2006,21,260,112,1,1,D
8,2006,20,112,118,0,0,D
1,2006,28,10,41,1,1,D
1,2006,28,2,3,0,1,W2
1,2006,28,5,1,1,1,D
12,2006,25,215,204,1,1,D
12,2006,25,207,209,0,0,D
12,2006,25,217,200,2,0,W1
12,2006,25,212,283,0,2,W2
12,2006,25,243,228,1,0,W1
12,2006,25,211,203,3,1,W1
12,2006,25,202,205,1,1,D
12,2006,25,210,201,0,0,D
11,2006,26,248,189,0,2,W2
11,2006,26,183,181,3,3,D
11,2006,26,247,224,1,1,D
11,2006,26,187,198,1,1,D
11,2006,26,170,175,3,1,W1
11,2006,26,186,197,1,1,D
11,2006,26,223,178,1,1,D
11,2006,26,285,173,1,0,W1
11,2006,26,229,174,2,0,W1
11,2006,26,177,171,1,1,D
10,2006,28,237,249,1,1,D
10,2006,28,238,258,0,1,W2
10,2006,28,193,286,1,0,W1
10,2006,28,221,251,2,2,D
10,2006,28,252,156,1,1,D
10,2006,28,159,166,2,3,W2
10,2006,28,160,153,2,1,W1
10,2006,28,190,250,1,1,D
10,2006,28,165,155,1,1,D
10,2006,28,161,163,3,1,W1
13,2006,25,265,275,3,1,W1
13,2006,25,263,267,1,0,W1
13,2006,25,276,261,1,1,D
13,2006,25,266,264,2,0,W1
13,2006,25,272,262,2,1,W1
13,2006,25,273,271,0,0,D
13,2006,25,270,268,0,1,W2
13,2006,25,277,278,1,1,D
8,2006,21,118,227,2,0,W1
8,2006,21,114,125,2,0,W1
8,2006,21,169,117,1,1,D
8,2006,21,226,120,0,2,W2
8,2006,21,115,111,0,0,D
8,2006,21,124,113,1,2,W2
1,2006,29,13,20,4,2,W1
1,2006,29,34,5,0,3,W2
1,2006,29,17,29,0,2,W2
1,2006,29,7,6,2,1,W1
1,2006,29,41,8,1,1,D
1,2006,29,1,25,3,0,W1
1,2006,29,12,95,3,1,W1
1,2006,29,21,65,0,0,D
4,2006,29,31,56,2,1,W1
4,2006,29,50,63,0,0,D
4,2006,29,49,45,2,0,W1
4,2006,29,16,33,1,0,W1
4,2006,29,9,15,1,2,W2
4,2006,29,52,36,1,2,W2
4,2006,29,58,30,1,1,D
4,2006,29,48,279,2,1,W1
4,2006,29,68,14,1,1,D
4,2006,27,50,15,2,3,W2
4,2006,28,63,52,0,2,W2
12,2006,26,203,212,0,1,W2
12,2006,26,215,210,0,0,D
12,2006,26,204,207,1,0,W1
12,2006,26,209,217,3,1,W1
12,2006,26,200,214,0,0,D
12,2006,26,233,202,1,0,W1
12,2006,26,283,228,2,0,W1
9,2006,30,147,195,4,1,W1
9,2006,30,143,281,3,1,W1
9,2006,30,280,230,0,0,D
9,2006,30,255,196,0,0,D
9,2006,30,131,282,3,0,W1
9,2006,30,134,130,0,2,W2
9,2006,30,194,132,1,2,W2
11,2006,27,171,223,0,2,W2
11,2006,27,175,186,2,0,W1
11,2006,27,224,183,0,4,W2
11,2006,27,198,177,0,3,W2
10,2006,29,237,252,1,1,D
13,2006,26,267,276,1,2,W2
13,2006,26,262,265,1,1,D
13,2006,26,284,277,5,0,W1
13,2006,26,264,263,1,0,W1
13,2006,26,266,273,4,1,W1
13,2006,26,278,272,0,0,D
13,2006,26,261,274,1,1,D
8,2006,22,227,112,2,0,W1
8,2006,22,113,127,0,1,W2
8,2006,21,127,126,3,1,W1
1,2006,29,3,10,1,0,W1
1,2006,29,27,2,1,0,W1
12,2006,26,205,243,2,0,W1
12,2006,26,201,211,1,0,W1
9,2006,30,129,148,2,0,W1
9,2006,30,138,139,0,0,D
9,2006,30,136,142,1,0,W1
11,2006,27,174,247,1,0,W1
11,2006,27,189,170,1,1,D
11,2006,27,178,248,1,1,D
11,2006,27,197,229,1,0,W1
11,2006,27,181,285,2,0,W1
11,2006,27,173,187,2,0,W1
10,2006,29,155,238,1,0,W1
10,2006,29,286,159,1,4,W2
10,2006,29,250,193,0,3,W2
10,2006,29,163,251,4,0,W1
10,2006,29,156,161,0,0,D
10,2006,29,249,190,0,2,W2
10,2006,29,153,165,1,0,W1
10,2006,29,166,221,3,1,W1
13,2006,26,275,270,2,3,W2
13,2006,26,268,271,0,2,W2
8,2006,22,111,124,2,2,D
8,2006,22,125,169,1,1,D
8,2006,22,117,226,2,2,D
8,2006,22,120,118,0,2,W2
8,2006,22,126,114,0,1,W2
8,2006,22,115,260,2,1,W1
1,2006,30,65,1,2,1,W1
4,2006,30,36,50,2,0,W1
4,2006,30,56,49,1,2,W2
4,2006,30,14,48,1,0,W1
4,2006,30,45,52,0,0,D
4,2006,30,30,59,0,0,D
4,2006,30,33,58,1,4,W2
4,2006,30,9,31,2,1,W1
4,2006,30,279,68,0,2,W2
4,2006,30,15,11,2,2,D
12,2006,27,228,200,1,0,W1
12,2006,27,202,204,2,0,W1
12,2006,27,214,203,2,1,W1
12,2006,27,212,205,0,0,D
12,2006,27,207,283,3,1,W1
12,2006,27,243,201,1,3,W2
12,2006,27,211,233,1,1,D
9,2006,31,139,142,4,1,W1
9,2006,31,196,230,1,1,D
9,2006,31,132,134,2,0,W1
9,2006,31,195,282,1,0,W1
9,2006,31,129,255,1,0,W1
9,2006,31,148,130,0,1,W2
9,2006,31,147,194,4,1,W1
9,2006,31,281,131,0,1,W2
11,2006,28,186,189,3,3,D
11,2006,28,170,248,1,0,W1
11,2006,28,171,178,3,2,W1
11,2006,28,183,174,2,1,W1
10,2006,30,159,238,0,1,W2
10,2006,30,161,153,1,1,D
13,2006,27,273,268,1,1,D
13,2006,27,276,264,1,1,D
13,2006,27,265,278,1,4,W2
13,2006,27,272,284,1,2,W2
13,2006,27,271,275,1,1,D
13,2006,27,270,262,0,0,D
13,2006,27,274,267,3,3,D
8,2006,23,118,117,1,0,W1
1,2006,30,6,41,0,1,W2
1,2006,30,17,21,0,2,W2
1,2006,30,95,13,0,1,W2
1,2006,30,20,12,1,0,W1
1,2006,30,29,3,2,2,D
1,2006,30,25,7,1,1,D
1,2006,30,10,2,1,2,W2
12,2006,27,217,215,2,0,W1
12,2006,27,210,209,1,0,W1
9,2006,31,143,280,1,0,W1
11,2006,28,247,197,2,2,D
11,2006,28,223,198,5,4,W1
11,2006,28,229,175,1,1,D
11,2006,28,285,224,1,1,D
11,2006,28,187,181,1,2,W2
11,2006,28,177,173,0,0,D
10,2006,30,221,258,4,1,W1
10,2006,30,193,252,0,0,D
10,2006,30,251,286,4,1,W1
10,2006,30,249,250,2,0,W1
10,2006,30,160,155,2,0,W1
10,2006,30,165,156,2,2,D
10,2006,30,190,237,1,1,D
10,2006,30,163,166,2,4,W2
13,2006,27,263,266,2,1,W1
13,2006,27,277,261,2,0,W1
8,2006,23,112,120,3,1,W1
8,2006,23,260,227,0,0,D
8,2006,23,169,126,2,0,W1
8,2006,23,124,115,1,2,W2
8,2006,23,114,113,1,1,D
8,2006,23,226,125,0,0,D
1,2006,31,21,5,0,0,D
1,2006,31,2,29,2,1,W1
1,2006,31,27,10,1,0,W1
1,2006,31,13,25,1,1,D
1,2006,31,7,95,0,0,D
1,2006,31,34,65,0,1,W2
1,2006,31,3,8,0,0,D
1,2006,31,12,6,2,1,W1
4,2006,31,31,45,1,0,W1
4,2006,31,68,63,1,1,D
4,2006,31,58,15,0,0,D
4,2006,31,59,33,3,0,W1
4,2006,31,48,36,4,0,W1
4,2006,31,52,56,2,1,W1
4,2006,31,49,9,4,1,W1
4,2006,31,16,279,2,0,W1
4,2006,31,11,30,2,1,W1
4,2006,30,63,16,3,2,W1
12,2006,28,215,202,1,2,W2
12,2006,28,210,207,2,4,W2
12,2006,28,209,243,3,2,W1
12,2006,28,203,228,1,1,D
12,2006,28,283,200,1,4,W2
12,2006,28,233,212,1,3,W2
9,2006,32,130,129,0,0,D
9,2006,32,136,196,4,1,W1
9,2006,32,131,143,1,0,W1
9,2006,32,142,132,0,1,W2
9,2006,32,280,139,1,2,W2
9,2006,32,134,281,4,1,W1
9,2006,32,255,195,1,3,W2
9,2006,32,194,138,1,2,W2
9,2006,32,282,148,1,2,W2
9,2006,32,230,147,2,1,W1
9,2006,31,138,136,1,1,D
11,2006,29,197,183,1,0,W1
11,2006,29,198,171,1,0,W1
10,2006,31,155,251,1,0,W1
10,2006,31,286,161,0,2,W2
10,2006,31,238,163,2,2,D
10,2006,31,252,249,1,3,W2
10,2006,31,156,258,4,0,W1
10,2006,31,166,250,1,0,W1
10,2006,31,159,160,0,0,D
10,2006,31,237,193,1,0,W1
10,2006,31,165,190,1,0,W1
10,2006,31,153,221,3,1,W1
13,2006,28,278,270,1,0,W1
13,2006,28,284,265,1,1,D
13,2006,28,266,276,2,2,D
13,2006,28,275,268,1,3,W2
13,2006,28,263,273,2,2,D
13,2006,28,262,271,1,1,D
13,2006,28,261,272,2,2,D
8,2006,24,113,169,5,1,W1
8,2006,24,117,112,1,0,W1
8,2006,24,124,260,1,1,D
8,2006,24,120,227,1,1,D
8,2006,24,115,127,0,1,W2
8,2006,24,126,226,3,3,D
8,2006,23,127,111,2,0,W1
1,2006,31,41,20,0,2,W2
1,2006,31,1,17,4,1,W1
12,2006,28,205,214,1,0,W1
12,2006,28,201,217,1,4,W2
9,2006,33,281,230,4,2,W1
11,2006,29,175,247,2,0,W1
11,2006,29,173,223,0,0,D
11,2006,29,248,186,1,1,D
11,2006,29,224,187,4,2,W1
11,2006,29,178,170,1,0,W1
11,2006,29,174,285,1,0,W1
11,2006,29,181,177,2,0,W1
11,2006,29,189,229,0,1,W2
13,2006,28,264,274,0,1,W2
13,2006,28,267,277,2,1,W1
1,2006,32,8,2,0,0,D
1,2006,32,6,10,0,0,D
1,2006,32,95,34,0,0,D
1,2006,32,17,13,2,0,W1
1,2006,32,29,27,0,0,D
1,2006,32,65,7,0,0,D
1,2006,32,20,3,2,0,W1
1,2006,32,21,1,0,0,D
4,2006,32,56,50,2,1,W1
4,2006,32,31,49,2,0,W1
4,2006,32,15,59,0,1,W2
4,2006,32,36,68,1,2,W2
4,2006,32,63,30,1,0,W1
4,2006,32,9,48,1,1,D
4,2006,32,279,58,1,0,W1
4,2006,32,33,11,3,2,W1
4,2006,31,50,14,0,1,W2
12,2006,29,211,210,0,1,W2
12,2006,29,217,203,1,3,W2
12,2006,29,207,215,2,1,W1
12,2006,29,243,204,0,3,W2
12,2006,29,214,283,1,0,W1
12,2006,29,212,209,3,2,W1
12,2006,29,228,233,2,4,W2
9,2006,34,142,195,2,1,W1
9,2006,34,280,196,1,0,W1
9,2006,34,130,139,0,0,D
9,2006,34,134,138,1,3,W2
9,2006,34,282,132,3,0,W1
9,2006,34,230,148,2,1,W1
9,2006,33,195,136,1,1,D
9,2006,33,196,130,1,3,W2
9,2006,33,148,142,0,0,D
9,2006,33,138,255,1,1,D
9,2006,33,129,280,0,0,D
11,2006,30,223,181,2,1,W1
11,2006,30,186,170,0,1,W2
10,2006,32,249,221,0,0,D
10,2006,32,163,190,2,1,W1
13,2006,29,271,278,0,1,W2
13,2006,29,265,261,0,0,D
13,2006,29,276,263,1,1,D
13,2006,29,270,284,1,0,W1
13,2006,29,273,275,6,2,W1
13,2006,29,272,267,0,2,W2
13,2006,29,277,264,3,1,W1
8,2006,25,127,124,4,0,W1
8,2006,25,118,126,3,0,W1
8,2006,25,226,113,1,2,W2
8,2006,24,111,114,2,2,D
1,2006,32,25,12,2,1,W1
1,2006,32,5,41,1,0,W1
12,2006,29,200,205,0,2,W2
12,2006,29,202,201,2,1,W1
9,2006,34,255,143,3,3,D
9,2006,34,136,129,2,1,W1
11,2006,30,247,189,3,0,W1
11,2006,30,187,174,1,0,W1
11,2006,30,229,248,1,0,W1
11,2006,30,177,224,1,1,D
11,2006,30,198,178,2,1,W1
11,2006,30,285,197,1,0,W1
11,2006,30,183,175,1,0,W1
11,2006,30,171,173,2,0,W1
10,2006,32,155,286,1,1,D
10,2006,32,250,153,1,3,W2
10,2006,32,251,159,1,1,D
10,2006,32,258,166,2,2,D
10,2006,32,156,238,1,0,W1
10,2006,32,193,165,1,2,W2
10,2006,32,161,237,4,0,W1
10,2006,32,160,252,2,2,D
13,2006,29,268,262,2,1,W1
13,2006,29,274,266,1,1,D
8,2006,25,227,117,3,4,W2
8,2006,25,169,111,1,3,W2
8,2006,25,260,120,1,1,D
8,2006,25,112,125,1,1,D
1,2006,30,5,27,0,0,D
1,2006,30,8,34,3,0,W1
8,2006,25,114,115,0,0,D
8,2006,24,125,118,0,1,W2
1,2006,33,2,6,4,0,W1
1,2006,33,41,25,1,1,D
1,2006,33,10,29,2,0,W1
1,2006,33,7,17,3,1,W1
1,2006,33,27,20,3,2,W1
1,2006,33,13,65,1,1,D
1,2006,33,1,95,2,1,W1
1,2006,33,34,21,1,0,W1
4,2006,33,68,15,4,3,W1
4,2006,33,48,56,2,2,D
4,2006,33,30,33,3,3,D
4,2006,33,16,36,2,0,W1
4,2006,33,58,45,2,1,W1
4,2006,33,52,31,0,0,D
4,2006,33,50,9,1,1,D
4,2006,33,59,279,2,1,W1
4,2006,32,45,16,2,0,W1
12,2006,30,205,283,3,1,W1
12,2006,30,204,212,2,0,W1
12,2006,30,207,202,2,0,W1
12,2006,30,201,214,2,0,W1
12,2006,30,233,217,0,3,W2
12,2006,30,203,200,0,1,W2
12,2006,30,209,228,2,3,W2
9,2006,35,143,142,2,2,D
9,2006,35,195,280,1,3,W2
9,2006,35,132,136,1,0,W1
9,2006,35,196,194,1,1,D
9,2006,35,281,130,1,1,D
9,2006,35,139,255,2,0,W1
9,2006,35,129,282,1,1,D
9,2006,35,147,134,1,1,D
9,2006,34,194,281,3,1,W1
11,2006,31,170,229,2,0,W1
11,2006,31,181,171,2,1,W1
10,2006,33,237,250,3,1,W1
10,2006,33,153,249,3,1,W1
13,2006,30,267,265,2,3,W2
13,2006,30,262,275,2,2,D
13,2006,30,284,271,1,0,W1
13,2006,30,276,273,0,0,D
13,2006,30,264,272,4,2,W1
13,2006,30,261,270,0,3,W2
13,2006,30,263,274,2,1,W1
8,2006,26,126,112,2,1,W1
8,2006,26,124,114,0,3,W2
1,2006,33,3,5,0,0,D
1,2006,33,12,8,0,2,W2
12,2006,30,215,211,1,0,W1
12,2006,30,210,243,2,2,D
9,2006,35,148,131,0,0,D
9,2006,35,138,230,0,0,D
9,2006,33,147,282,2,0,W1
9,2006,33,132,131,1,4,W2
9,2006,33,139,134,2,0,W1
11,2006,31,248,247,1,1,D
11,2006,31,174,177,1,0,W1
11,2006,31,197,187,2,0,W1
11,2006,31,224,223,4,2,W1
11,2006,31,178,186,2,2,D
11,2006,31,175,285,1,0,W1
11,2006,31,173,198,4,1,W1
11,2006,31,189,183,2,0,W1
10,2006,33,221,193,0,0,D
10,2006,33,159,163,1,1,D
10,2006,33,238,160,1,2,W2
10,2006,33,166,156,0,1,W2
10,2006,33,190,251,2,1,W1
10,2006,33,165,161,2,1,W1
10,2006,33,252,155,3,4,W2
13,2006,30,266,277,0,1,W2
13,2006,30,278,268,1,0,W1
8,2006,26,117,120,0,1,W2
8,2006,26,113,118,3,1,W1
8,2006,26,125,227,1,0,W1
8,2006,26,127,260,4,0,W1
4,2006,34,31,50,0,0,D
4,2006,34,45,33,0,0,D
4,2006,34,56,68,1,1,D
4,2006,34,63,59,0,1,W2
4,2006,34,49,48,3,1,W1
4,2006,34,36,58,4,1,W1
4,2006,34,9,52,1,3,W2
4,2006,34,279,11,1,0,W1
4,2006,34,14,16,1,0,W1
4,2006,33,49,14,0,2,W2
4,2006,33,11,63,1,0,W1
12,2006,31,217,204,2,1,W1
9,2006,36,131,195,2,2,D
9,2006,36,136,147,2,4,W2
13,2006,31,270,267,2,2,D
8,2006,27,120,125,0,0,D
1,2006,34,20,2,1,3,W2
1,2006,34,17,34,0,1,W2
